type	latitude	longitude	altitude (m)	eos	name	desc
T	22.491551000	114.183161500	113.7			
T	22.491549300	114.183182600	113.9			
T	22.491546200	114.183202900	114.0			
T	22.491538700	114.183229900	114.0			
T	22.491522300	114.183279100	113.8			
T	22.491507100	114.183319400	113.6			
T	22.491462900	114.183423000	112.2			
T	22.491435200	114.183479700	111.1			
T	22.491419100	114.183510200	110.4			
T	22.491328600	114.183668200	107.5			
T	22.491306000	114.183703000	107.2			
T	22.491134700	114.183949100	106.2			
T	22.491123700	114.183962300	106.2			
T	22.491111900	114.183972100	106.1			
T	22.491094300	114.183982200	106.3			
T	22.491067600	114.183994800	106.5			
T	22.490838400	114.184088500	107.6			
T	22.490819100	114.184094600	107.9			
T	22.490798100	114.184098100	108.2			
T	22.490769900	114.184099500	108.6			
T	22.490743300	114.184098600	109.0			
T	22.490722300	114.184094900	109.2			
T	22.490704200	114.184089800	109.3			
T	22.490683200	114.184082600	109.5			
T	22.490662000	114.184073400	109.6			
T	22.490642100	114.184062600	109.6			
T	22.490623700	114.184050800	109.6			
T	22.490611200	114.184041300	109.6			
T	22.490596300	114.184028000	109.5			
T	22.490581500	114.184012500	109.3			
T	22.490564400	114.183991400	109.1			
T	22.490549400	114.183969800	108.9			
T	22.490535700	114.183945200	108.6			
T	22.490524500	114.183920200	108.2			
T	22.490515700	114.183897100	107.8			
T	22.490505200	114.183860500	107.1			
T	22.490497400	114.183823800	106.4			
T	22.490479700	114.183693000	103.7			
T	22.490472700	114.183657100	102.9			
T	22.490466400	114.183633800	102.5			
T	22.490459100	114.183612600	102.1			
T	22.490449800	114.183593700	102.2			
T	22.490437900	114.183574100	102.4			
T	22.490424900	114.183556700	102.6			
T	22.490408800	114.183538900	102.9			
T	22.490365200	114.183496800	103.6			
T	22.490356200	114.183483400	103.8			
T	22.490350700	114.183469100	104.0			
T	22.490348900	114.183451500	104.1			
T	22.490352800	114.183373900	104.4			
T	22.490295000	114.183370700	105.4			
T	22.490280400	114.183369000	105.7			
T	22.490260600	114.183365000	106.3			
T	22.490224500	114.183355400	107.6			
T	22.490183200	114.183341500	109.0			
T	22.490165800	114.183334700	109.6			
T	22.490155100	114.183329100	110.0			
T	22.490146000	114.183322900	110.3			
T	22.490138300	114.183315500	110.5			
T	22.490132700	114.183308000	110.7			
T	22.490129000	114.183299900	110.8			
T	22.490126400	114.183287800	110.8			
T	22.490120300	114.183224100	110.9			
T	22.490120100	114.183209400	110.9			
T	22.490121600	114.183194200	110.8			
T	22.490124700	114.183179900	110.7			
T	22.490129400	114.183165500	110.5			
T	22.490136400	114.183150100	110.2			
T	22.490145200	114.183134700	110.0			
T	22.490154700	114.183121500	109.7			
T	22.490165100	114.183109600	109.3			
T	22.490176500	114.183099900	109.0			
T	22.490189400	114.183091100	108.6			
T	22.490202600	114.183083600	108.2			
T	22.490212600	114.183079100	107.9			
T	22.490226800	114.183074400	107.5			
T	22.490238500	114.183071700	107.1			
T	22.490251700	114.183069800	106.8			
T	22.490279400	114.183067600	106.0			
T	22.490294500	114.183065300	105.9			
T	22.490309700	114.183062000	105.8			
T	22.490325300	114.183057500	105.7			
T	22.490382700	114.183025800	105.3			
T	22.490220100	114.182922100	107.4			
T	22.490082800	114.182810200	109.8			
T	22.489864300	114.182686500	115.4			
T	22.489679000	114.182643000	121.0			
T	22.489542000	114.182674800	126.0			
T	22.489404300	114.182793000	132.2			
T	22.489294800	114.182943000	137.2			
T	22.489216500	114.183093400	141.1			
T	22.489122900	114.183207400	143.6			
T	22.489051500	114.183360500	144.9			
T	22.488982500	114.183536800	146.8			
T	22.488959200	114.183664400	148.5			
T	22.488861700	114.183817500	150.6			
T	22.488868500	114.183960900	152.1			
T	22.488947400	114.184354500	153.0			
T	22.489145800	114.184416200	159.7			
T	22.489349100	114.184554400	162.8			
T	22.489474000	114.184712700	166.0			
T	22.489637900	114.184943100	162.9			
T	22.489726300	114.185153600	160.9			
T	22.489765300	114.185669400	169.5			
T	22.489803100	114.185732200	172.2			
T	22.489855400	114.185913000	179.2			
T	22.489907600	114.186006000	182.5			
T	22.489939100	114.186062200	184.6			
T	22.490063000	114.186193800	188.8			
T	22.490070900	114.186218900	189.5			
T	22.490149300	114.186468800	197.7			
T	22.490260600	114.186649400	206.9			
T	22.490240100	114.186785200	213.9			
T	22.490263200	114.186826400	216.8			
T	22.490305900	114.186902700	221.7			
T	22.490395200	114.186977300	225.2			
T	22.490484400	114.187051900	228.2			
T	22.490598500	114.187187100	235.5			
T	22.490730400	114.187358600	246.1			
T	22.490775800	114.187468500	252.6			
T	22.490849800	114.187570500	259.0			
T	22.490936700	114.187703900	267.6			
T	22.490998500	114.187775800	273.6			
T	22.491101200	114.187926100	280.7			
T	22.491163500	114.188015300	285.0			
T	22.491234900	114.188041100	289.3			
T	22.491357100	114.188131400	297.8			
T	22.491463900	114.188223800	305.9			
T	22.491510500	114.188284400	310.6			
T	22.491691100	114.188387000	324.5			
T	22.491790900	114.188434400	328.6			
T	22.491938100	114.188486700	335.9			
T	22.492084800	114.188597400	344.6			
T	22.492279600	114.188710800	351.1			
T	22.492364300	114.188805700	353.2			
T	22.492571400	114.189131500	356.4			
T	22.492682300	114.189393900	365.4			
T	22.492818200	114.189492400	367.9			
T	22.492934700	114.189587800	369.1			
T	22.493004400	114.189636200	369.6			
T	22.493160200	114.189744300	371.6			
T	22.493246500	114.189798500	373.0			
T	22.493336100	114.189924900	378.2			
T	22.493545200	114.190126400	386.2			
T	22.493676500	114.190286900	393.2			
T	22.493790000	114.190435600	398.6			
T	22.493897000	114.190557000	402.2			
T	22.493931600	114.190634000	406.1			
T	22.493944800	114.190785800	412.7			
T	22.494028600	114.190898000	417.5			
T	22.494005700	114.191047000	424.5			
T	22.494105100	114.191205800	430.4			
T	22.494119200	114.191380800	435.1			
T	22.494186100	114.191431300	436.7			
T	22.494210900	114.191462400	438.3			
T	22.494238000	114.191541700	441.3			
T	22.494243500	114.191556000	441.9			
T	22.494248700	114.191603700	443.5			
T	22.494260000	114.191623100	444.4			
T	22.494291100	114.191660400	446.4			
T	22.494303300	114.191667400	446.9			
T	22.494316700	114.191683600	447.6			
T	22.494324300	114.191728200	448.6			
T	22.494321700	114.191863400	450.8			
T	22.494323200	114.191907400	451.6			
T	22.494337100	114.191936400	452.3			
T	22.494385700	114.192056100	454.8			
T	22.494427200	114.192091100	455.5			
T	22.494464400	114.192116800	456.0			
T	22.494598100	114.192210000	457.5			
T	22.494652700	114.192299200	457.0			
T	22.494694700	114.192400800	456.0			
T	22.494716400	114.192514000	455.0			
T	22.494713800	114.192533600	455.1			
T	22.494688400	114.192722700	455.6			
T	22.494702600	114.192791400	456.0			
T	22.494712600	114.192840100	456.6			
T	22.494771000	114.192949500	459.2			
T	22.494780100	114.192992700	459.9			
T	22.494786000	114.193020400	460.4			
T	22.494786400	114.193078500	461.0			
T	22.494783400	114.193084900	460.9			
T	22.494776200	114.193172500	461.2			
T	22.494783100	114.193280600	461.9			
T	22.494768100	114.193320300	462.1			
T	22.494753600	114.193371600	461.8			
T	22.494855100	114.193478400	461.2			
T	22.494944600	114.193602300	460.1			
T	22.494979600	114.193680500	460.3			
T	22.495005800	114.193736000	460.5			
T	22.495015200	114.193849500	461.0			
T	22.495016800	114.193896000	461.3			
T	22.495005800	114.193948900	461.7			
T	22.494942400	114.194027300	462.6			
T	22.494905300	114.194094100	463.3			
T	22.494858500	114.194170100	464.0			
T	22.494824800	114.194195600	464.1			
T	22.494777600	114.194254700	464.3			
T	22.494731400	114.194299100	464.5			
T	22.494572800	114.194354200	467.3			
T	22.494520400	114.194377500	467.8			
T	22.494476100	114.194400500	467.9			
T	22.494429700	114.194474700	467.3			
T	22.494311500	114.194615900	469.9			
T	22.494242800	114.194688400	471.3			
T	22.494136800	114.194717600	474.0			
T	22.494116600	114.194725300	474.6			
T	22.494033100	114.194756400	476.7			
T	22.493927100	114.194810300	478.9			
T	22.493878500	114.194860200	479.1			
T	22.493851100	114.194980300	476.9			
T	22.493793800	114.195064000	475.1			
T	22.493726500	114.195116600	474.8			
T	22.493666600	114.195266300	472.3			
T	22.493621700	114.195339200	473.0			
T	22.493547000	114.195386400	475.8			
T	22.493497100	114.195395900	478.0			
T	22.493404800	114.195394500	482.3			
T	22.493357500	114.195394500	484.5			
T	22.493331300	114.195412100	485.6			
T	22.493306400	114.195513200	486.0			
T	22.493265200	114.195596900	486.1			
T	22.493219100	114.195680500	485.7			
T	22.493194200	114.195708900	485.7			
T	22.493153000	114.195734500	486.1			
T	22.493145500	114.195752800	485.9			
T	22.493133100	114.195783100	485.5			
T	22.493156800	114.195866700	483.1			
T	22.493214100	114.196011100	478.3			
T	22.493220400	114.196154100	475.9			
T	22.493201700	114.196286300	477.2			
T	22.493190400	114.196355100	478.0			
T	22.493184200	114.196533200	479.5			
T	22.493184200	114.196588500	480.0			
T	22.493229100	114.196715400	480.2			
T	22.493287700	114.196853000	480.4			
T	22.493311400	114.196998700	482.7			
T	22.493323800	114.197058100	484.9			
T	22.493352500	114.197114700	486.6			
T	22.493340000	114.197159200	488.6			
T	22.493251500	114.197265800	486.9			
T	22.493192900	114.197303600	484.0			
T	22.493164300	114.197313000	482.6			
T	22.493120600	114.197344100	480.5			
T	22.493098200	114.197376500	479.4			
T	22.493073300	114.197411500	478.1			
T	22.493070800	114.197457400	477.8			
T	22.493080700	114.197644900	479.7			
T	22.493115600	114.197821700	479.6			
T	22.493156800	114.197936400	474.9			
T	22.493161800	114.198087500	469.2			
T	22.493138100	114.198241300	467.5			
T	22.493110700	114.198362700	467.0			
T	22.493092000	114.198473300	469.2			
T	22.493079000	114.198570000	471.1			
T	22.493053300	114.198760700	472.4			
T	22.493094500	114.198847100	473.1			
T	22.493176500	114.198963900	474.9			
T	22.493186700	114.199037300	475.7			
T	22.493191700	114.199115600	476.5			
T	22.493171700	114.199222100	478.0			
T	22.493134300	114.199392100	479.3			
T	22.493079500	114.199427200	480.5			
T	22.492969800	114.199500100	482.2			
T	22.492959800	114.199591800	483.6			
T	22.492987300	114.199707800	485.3			
T	22.492944900	114.199842800	486.5			
T	22.492898700	114.199993900	487.5			
T	22.492877600	114.200103100	488.9			
T	22.492924900	114.200205700	490.5			
T	22.492987300	114.200302800	493.6			
T	22.493037100	114.200448500	502.5			
T	22.493030900	114.200530800	507.0			
T	22.493001000	114.200605000	508.2			
T	22.492931200	114.200723800	508.4			
T	22.492880100	114.200823600	509.6			
T	22.492815200	114.200943700	508.1			
T	22.492812700	114.201028700	507.2			
T	22.492822700	114.201090700	506.4			
T	22.492828900	114.201197300	504.9			
T	22.492825200	114.201240500	504.4			
T	22.492792800	114.201290400	504.6			
T	22.492771700	114.201380600	504.0			
T	22.492777000	114.201592400	506.2			
T	22.492814000	114.201708800	505.5			
T	22.492778800	114.201855700	506.3			
T	22.492729400	114.201926300	508.0			
T	22.492708300	114.202101900	510.1			
T	22.492653600	114.202233500	512.7			
T	22.492604500	114.202311200	514.9			
T	22.492558400	114.202384300	517.3			
T	22.492451700	114.202458800	519.0			
T	22.492420900	114.202529300	518.9			
T	22.492390000	114.202653800	519.6			
T	22.492333600	114.202831300	522.5			
T	22.492263000	114.202945700	524.6			
T	22.492233100	114.203071700	526.0			
T	22.492206600	114.203123200	526.7			
T	22.492139600	114.203201400	527.9			
T	22.492026800	114.203338800	532.0			
T	22.491951000	114.203449500	537.5			
T	22.491959800	114.203577300	542.4			
T	22.491936900	114.203720400	546.3			
T	22.491840000	114.203899800	549.7			
T	22.491785300	114.203970400	550.6			
T	22.491748300	114.204044800	552.1			
T	22.491672500	114.204113500	554.6			
T	22.491589600	114.204184000	553.9			
T	22.491526200	114.204258500	554.1			
T	22.491480300	114.204310000	555.0			
T	22.491420400	114.204395800	557.8			
T	22.491383400	114.204435900	559.4			
T	22.491305800	114.204510300	558.4			
T	22.491238800	114.204575200	557.5			
T	22.491178900	114.204630500	556.9			
T	22.491108400	114.204653400	555.4			
T	22.491055500	114.204657200	554.0			
T	22.491023700	114.204684000	553.7			
T	22.490932100	114.204916700	556.5			
T	22.490877400	114.205033100	559.4			
T	22.490872100	114.205315500	574.3			
T	22.490851000	114.205468200	581.5			
T	22.490791000	114.205618900	586.9			
T	22.490648200	114.205737200	588.4			
T	22.490542500	114.205792500	588.6			
T	22.490456100	114.205792500	585.1			
T	22.490413800	114.205857400	584.6			
T	22.490336200	114.206015800	583.5			
T	22.490234000	114.206198900	583.5			
T	22.490122900	114.206351600	585.2			
T	22.489994200	114.206553800	588.5			
T	22.489891900	114.206683600	590.9			
T	22.489877800	114.206790400	597.6			
T	22.489897200	114.206887700	604.1			
T	22.489900800	114.207038500	607.5			
T	22.489862000	114.207137700	608.4			
T	22.489782600	114.207196800	612.8			
T	22.489698000	114.207259800	615.0			
T	22.489629300	114.207303700	612.3			
T	22.489616900	114.207359000	610.8			
T	22.489645100	114.207418200	609.4			
T	22.489646900	114.207526900	607.0			
T	22.489618700	114.207635700	607.2			
T	22.489631000	114.207740600	606.7			
T	22.489671600	114.207841700	605.8			
T	22.489706800	114.207923800	605.8			
T	22.489728000	114.207967700	606.0			
T	22.489720900	114.208045900	606.9			
T	22.489706900	114.208161100	610.4			
T	22.489751400	114.208312200	615.2			
T	22.489824500	114.208454600	616.2			
T	22.489881800	114.208535300	616.0			
T	22.489942900	114.208683700	613.4			
T	22.490038900	114.208849700	605.7			
T	22.490078700	114.208878000	603.2			
T	22.490114900	114.209039900	599.6			
T	22.490154800	114.209083100	597.9			
T	22.490243300	114.209122200	595.1			
T	22.490315600	114.209215300	593.1			
T	22.490335500	114.209373200	593.6			
T	22.490345600	114.209406300	593.5			
T	22.490282200	114.209470900	595.9			
T	22.490213400	114.209570900	597.5			
T	22.490180500	114.209662800	598.5			
T	22.490183500	114.209776000	597.9			
T	22.490235800	114.210040400	593.4			
T	22.490265700	114.210175400	592.5			
T	22.490328100	114.210367000	590.8			
T	22.490348000	114.210561200	589.9			
T	22.490353000	114.210688100	588.1			
T	22.490295600	114.210766300	588.3			
T	22.490333000	114.210850000	586.3			
T	22.490372900	114.210917400	583.9			
T	22.490365500	114.210966000	583.1			
T	22.490376600	114.211012700	581.9			
T	22.490386500	114.211054200	580.8			
T	22.490397000	114.211168700	578.6			
T	22.490408600	114.211193700	578.0			
T	22.490423500	114.211225900	577.2			
T	22.490444600	114.211251700	576.3			
T	22.490445200	114.211414000	573.4			
T	22.490445300	114.211434900	572.8			
T	22.490434100	114.211486100	571.4			
T	22.490420400	114.211611600	567.4			
T	22.490437200	114.211662400	565.9			
T	22.490455300	114.211716900	565.1			
T	22.490465900	114.211788100	564.1			
T	22.490471500	114.211826100	563.6			
T	22.490483800	114.211890800	562.8			
T	22.490491500	114.211931400	562.3			
T	22.490491500	114.212005600	560.6			
T	22.490482800	114.212054800	559.3			
T	22.490471500	114.212118900	557.6			
T	22.490440300	114.212165800	556.1			
T	22.490420400	114.212195800	555.2			
T	22.490399300	114.212225600	554.2			
T	22.490366800	114.212271400	552.5			
T	22.490310700	114.212398200	548.6			
T	22.490294100	114.212428800	547.8			
T	22.490264600	114.212483200	545.9			
T	22.490245900	114.212574900	542.3			
T	22.490222200	114.212684200	538.2			
T	22.490232200	114.212782700	535.7			
T	22.490304500	114.212808300	536.9			
T	22.490349400	114.212858300	536.6			
T	22.490363800	114.212893900	536.2			
T	22.490383600	114.212945200	535.6			
T	22.490406700	114.213022900	534.5			
T	22.490324600	114.213273200	529.1			
T	22.490344400	114.213406600	527.3			
T	22.490287900	114.213505800	525.1			
T	22.490222700	114.213656500	521.1			
T	22.490155700	114.213832100	517.3			
T	22.490106400	114.214005700	514.0			
T	22.490065800	114.214127800	512.2			
T	22.490021700	114.214221300	511.3			
T	22.490021700	114.214368200	509.7			
T	22.490007600	114.214545700	511.5			
T	22.490011200	114.214717400	515.7			
T	22.490028800	114.214933000	519.4			
T	22.490103400	114.215072500	519.9			
T	22.490152200	114.215163900	520.1			
T	22.490226200	114.215303200	520.1			
T	22.490265000	114.215419600	516.3			
T	22.490265900	114.215453900	515.2			
T	22.490233300	114.215518800	512.6			
T	22.490228900	114.215572200	510.6			
T	22.490221800	114.215609400	508.9			
T	22.490198000	114.215654300	506.6			
T	22.490200700	114.215788800	500.8			
T	22.490187500	114.215879400	497.4			
T	22.490192700	114.215972900	494.8			
T	22.490213000	114.216052100	492.8			
T	22.490198900	114.216156100	491.4			
T	22.490174200	114.216189500	491.4			
T	22.490174200	114.216257200	492.2			
T	22.490175100	114.216300100	492.7			
T	22.490154800	114.216337300	492.8			
T	22.490147800	114.216413600	493.5			
T	22.490119600	114.216461300	493.6			
T	22.490081700	114.216499500	493.4			
T	22.490049900	114.216571100	493.7			
T	22.490029700	114.216609200	493.8			
T	22.490026000	114.216650200	494.3			
T	22.490017300	114.216746600	495.7			
T	22.490015600	114.216891600	498.2			
T	22.489985600	114.216962200	498.9			
T	22.489992700	114.217023300	500.2			
T	22.489999700	114.217098600	501.8			
T	22.489992700	114.217168300	502.8			
T	22.489988200	114.217224600	503.6			
T	22.489968900	114.217284700	501.6			
T	22.489951200	114.217365800	499.6			
T	22.489921300	114.217502200	497.0			
T	22.489895700	114.217585200	497.2			
T	22.489906300	114.217616700	497.3			
T	22.489904500	114.217670100	497.4			
T	22.489901900	114.217719700	497.6			
T	22.489910700	114.217776000	497.6			
T	22.489875400	114.217840900	498.3			
T	22.489849000	114.217927700	499.2			
T	22.489816400	114.217966800	499.9			
T	22.489778500	114.217979200	500.5			
T	22.489741400	114.218014500	501.3			
T	22.489713200	114.218060300	501.6			
T	22.489685000	114.218121300	500.6			
T	22.489700000	114.218170000	500.8			
T	22.489663000	114.218244400	500.4			
T	22.489642700	114.218324500	500.8			
T	22.489624200	114.218396100	500.4			
T	22.489618900	114.218436200	499.9			
T	22.489548400	114.218524900	498.6			
T	22.489531500	114.218563900	497.8			
T	22.489514900	114.218602200	496.9			
T	22.489466400	114.218635500	496.0			
T	22.489325800	114.218800100	488.6			
T	22.489270100	114.218860500	486.2			
T	22.489246400	114.219019700	484.8			
T	22.489210300	114.219180200	484.1			
T	22.489184100	114.219351600	485.7			
T	22.489166300	114.219394200	486.4			
T	22.489131700	114.219477100	486.1			
T	22.489076900	114.219558000	485.7			
T	22.489066900	114.219691600	488.5			
T	22.489110500	114.219873700	494.2			
T	22.489147900	114.220010000	498.7			
T	22.489209000	114.220173200	500.3			
T	22.489268800	114.220207000	500.0			
T	22.489248900	114.220281200	501.5			
T	22.489256400	114.220317600	502.4			
T	22.489288800	114.220385100	504.0			
T	22.489281300	114.220460600	506.1			
T	22.489275100	114.220520000	507.7			
T	22.489205300	114.220594200	509.0			
T	22.489144200	114.220696700	508.8			
T	22.489091800	114.220787100	507.6			
T	22.489025800	114.220842400	505.9			
T	22.489000800	114.220837000	505.2			
T	22.488949700	114.220851900	503.7			
T	22.488906100	114.220915300	502.7			
T	22.488868700	114.220958500	501.5			
T	22.488815100	114.220998900	499.5			
T	22.488687900	114.221034000	495.1			
T	22.488558300	114.221143300	493.9			
T	22.488487200	114.221235000	494.6			
T	22.488418700	114.221336200	497.0			
T	22.488361300	114.221379400	497.9			
T	22.488267800	114.221442800	494.6			
T	22.488155600	114.221522400	490.7			
T	22.488110800	114.221580400	490.6			
T	22.488038500	114.221585800	488.1			
T	22.487982400	114.221637100	488.0			
T	22.487940000	114.221731500	491.2			
T	22.487925000	114.221774700	493.2			
T	22.487921300	114.221807100	494.9			
T	22.487906300	114.221846200	497.0			
T	22.487835300	114.221902900	500.5			
T	22.487768000	114.221965000	504.9			
T	22.487685700	114.222027000	507.4			
T	22.487644500	114.222112000	511.8			
T	22.487619600	114.222265800	519.6			
T	22.487595900	114.222357600	523.0			
T	22.487521100	114.222500600	529.6			
T	22.487497400	114.222612600	536.4			
T	22.487512400	114.222739400	543.5			
T	22.487537300	114.222839200	546.9			
T	22.487533600	114.222893200	548.7			
T	22.487523600	114.222908000	549.5			
T	22.487544800	114.222931000	549.5			
T	22.487511200	114.222963300	551.6			
T	22.487526100	114.222990300	551.9			
T	22.487528700	114.223085900	553.7			
T	22.487504900	114.223111800	554.4			
T	22.487473800	114.223164400	554.1			
T	22.487421400	114.223179200	553.9			
T	22.487364100	114.223234500	553.8			
T	22.487326800	114.223272200	554.0			
T	22.487285500	114.223314100	554.4			
T	22.487198300	114.223414000	554.6			
T	22.487152100	114.223481400	554.7			
T	22.487094800	114.223586700	555.3			
T	22.487064900	114.223655500	556.0			
T	22.487023700	114.223674400	557.0			
T	22.486909100	114.223689200	559.6			
T	22.486821800	114.223747200	562.1			
T	22.486750700	114.223776900	564.1			
T	22.486661000	114.223802500	566.4			
T	22.486666000	114.223836300	567.1			
T	22.486649800	114.223901000	568.0			
T	22.486679700	114.223922600	567.7			
T	22.486687200	114.223949600	567.5			
T	22.486659700	114.223986000	568.0			
T	22.486688400	114.224034600	567.6			
T	22.486631100	114.224083200	567.6			
T	22.486611100	114.224215400	563.8			
T	22.486585300	114.224300400	557.6			
T	22.486556300	114.224396200	550.5			
T	22.486528800	114.224512200	544.1			
T	22.486506400	114.224667400	538.2			
T	22.486461500	114.224838700	534.8			
T	22.486436600	114.224921000	534.0			
T	22.486416600	114.224977700	533.4			
T	22.486405400	114.225023500	532.7			
T	22.486407900	114.225064000	532.0			
T	22.486370500	114.225112600	530.5			
T	22.486329400	114.225153100	528.7			
T	22.486299500	114.225217800	526.5			
T	22.486242100	114.225305500	523.0			
T	22.486208500	114.225385100	521.7			
T	22.486173600	114.225435000	521.2			
T	22.486146100	114.225502500	521.3			
T	22.486137400	114.225641500	523.0			
T	22.486137400	114.225719700	524.2			
T	22.486159800	114.225930200	525.5			
T	22.486181000	114.226053000	525.4			
T	22.486198500	114.226143400	524.9			
T	22.486202200	114.226239200	522.9			
T	22.486201000	114.226308000	521.4			
T	22.486203500	114.226399700	519.7			
T	22.486191000	114.226490100	519.7			
T	22.486201000	114.226573800	519.5			
T	22.486182300	114.226619600	519.6			
T	22.486184800	114.226727600	519.6			
T	22.486204700	114.226847600	519.8			
T	22.486215900	114.226907000	519.8			
T	22.486188500	114.226978500	518.2			
T	22.486199700	114.227016300	516.0			
T	22.486193700	114.227071400	513.0			
T	22.486195000	114.227151200	508.5			
T	22.486240900	114.227202500	506.3			
T	22.486187300	114.227340100	502.8			
T	22.486147400	114.227497900	501.4			
T	22.486166100	114.227596400	503.3			
T	22.486191800	114.227675500	504.6			
T	22.486213500	114.227742100	505.6			
T	22.486234600	114.227823100	505.4			
T	22.486259600	114.227846000	504.7			
T	22.486275800	114.227860900	504.2			
T	22.486311900	114.227955300	503.1			
T	22.486314400	114.228051100	502.6			
T	22.486287000	114.228125300	502.5			
T	22.486254800	114.228225200	502.4			
T	22.486243600	114.228356000	501.8			
T	22.486255800	114.228433100	500.9			
T	22.486254600	114.228487200	500.3			
T	22.486229900	114.228523500	500.3			
T	22.486207400	114.228561300	500.3			
T	22.486137600	114.228600400	501.5			
T	22.486007900	114.228666400	500.0			
T	22.485978000	114.228763400	497.5			
T	22.485994100	114.228878200	495.0			
T	22.485990500	114.228988600	494.0			
T	22.485979400	114.229104600	493.1			
T	22.485938200	114.229321800	492.9			
T	22.485915700	114.229411100	492.9			
T	22.485863500	114.229544100	492.3			
T	22.485956700	114.229593200	494.2			
T	22.485942900	114.229729500	494.0			
T	22.485890600	114.229900800	490.6			
T	22.485877000	114.230045100	487.4			
T	22.485875800	114.230126100	484.6			
T	22.485838400	114.230223300	481.7			
T	22.485797400	114.230304200	478.7			
T	22.485770000	114.230368900	476.2			
T	22.485724900	114.230548400	469.6			
T	22.485700600	114.230619500	468.9			
T	22.485609400	114.230886000	468.1			
T	22.485477500	114.231125700	469.2			
T	22.485410400	114.231256600	469.0			
T	22.485386500	114.231318200	468.9			
T	22.485363900	114.231421500	468.6			
T	22.485360700	114.231515700	468.2			
T	22.485382700	114.231650600	467.7			
T	22.485429300	114.231805300	470.9			
T	22.485454400	114.231996700	475.7			
T	22.485447600	114.232072200	477.6			
T	22.485426500	114.232146600	479.6			
T	22.485395500	114.232231400	481.6			
T	22.485378100	114.232284800	481.7			
T	22.485344500	114.232324100	482.2			
T	22.485302200	114.232367900	483.1			
T	22.485285700	114.232398300	483.7			
T	22.485239900	114.232407800	483.9			
T	22.485140500	114.232464100	484.4			
T	22.485120200	114.232511800	484.9			
T	22.485130800	114.232559500	484.4			
T	22.485149100	114.232626500	483.9			
T	22.485132900	114.232683700	483.3			
T	22.485068800	114.232766600	481.9			
T	22.485093000	114.232965400	476.4			
T	22.485198200	114.233052900	476.8			
T	22.485221200	114.233140500	478.1			
T	22.485221400	114.233260800	479.2			
T	22.485140800	114.233441400	479.7			
T	22.485046200	114.233643800	481.3			
T	22.485043700	114.233793500	481.3			
T	22.485029800	114.233935200	480.4			
T	22.485016200	114.234024300	478.5			
T	22.485031800	114.234056900	477.7			
T	22.485093900	114.234077400	477.2			
T	22.485214300	114.234117000	476.8			
T	22.485353500	114.234153400	476.2			
T	22.485626200	114.234084900	471.3			
T	22.485710500	114.233988300	468.4			
T	22.486032700	114.233983000	458.0			
T	22.486493600	114.234090200	435.9			
T	22.487351100	114.234042000	398.9			
T	22.488035100	114.234256500	380.8			
T	22.488729000	114.234455000	361.2			
T	22.488867800	114.234616000	355.2			
T	22.489422900	114.234712500	342.7			
T	22.489606300	114.234889500	333.8			
T	22.489629800	114.234758500	337.0			
T	22.489602800	114.234644600	339.9			
T	22.489336100	114.234296900	348.3			
T	22.489277100	114.234112500	349.5			
T	22.489341700	114.234049700	349.3			
T	22.489438300	114.234112000	347.1			
T	22.489555200	114.234223200	345.3			
T	22.489687700	114.234311300	343.3			
T	22.489772100	114.234301500	343.4			
T	22.489880900	114.234288900	344.5			
T	22.489999200	114.234175100	347.8			
T	22.490402000	114.233659300	353.9			
T	22.490373000	114.233419900	357.3			
T	22.490393700	114.233244700	357.5			
T	22.490437100	114.233141800	356.0			
T	22.490675500	114.232991300	351.4			
T	22.490790900	114.233095600	347.3			
T	22.490981900	114.233113800	343.4			
T	22.491084400	114.233089500	341.9			
T	22.491182200	114.233037500	340.2			
T	22.491144900	114.232881800	343.0			
T	22.491151400	114.232775200	344.0			
T	22.491314400	114.232734700	340.5			
T	22.491459300	114.232688400	336.7			
T	22.491446800	114.232391600	340.3			
T	22.491844100	114.232413000	330.3			
T	22.492278300	114.232303100	317.6			
T	22.492362900	114.232169900	314.9			
T	22.492533500	114.232149900	308.5			
T	22.492700300	114.232028200	304.9			
T	22.492830400	114.231737100	300.3			
T	22.492804100	114.231558400	300.5			
T	22.492688200	114.231310900	303.6			
T	22.492911300	114.231266700	296.6			
T	22.493297300	114.231028000	284.9			
T	22.493342100	114.230563500	281.7			
T	22.493407800	114.230332600	275.0			
T	22.493384800	114.229810000	273.3			
T	22.493543800	114.229791900	272.6			
T	22.493988500	114.229957600	267.5			
T	22.494038000	114.229960600	267.7			
T	22.494202100	114.229970400	267.9			
T	22.494480800	114.229903200	268.7			
T	22.494675500	114.230004500	262.3			
T	22.495036400	114.230109100	258.1			
T	22.495145900	114.230140800	256.9			
T	22.495281300	114.230113800	257.9			
T	22.495368900	114.230096300	257.4			
T	22.495555700	114.230101800	255.1			
T	22.495619400	114.230026800	255.5			
T	22.495845300	114.229885900	250.1			
T	22.495951200	114.229853600	247.6			
T	22.495933900	114.229653500	248.1			
T	22.495817200	114.229172500	246.6			
T	22.495624600	114.228968500	250.1			
T	22.495580400	114.228790400	248.8			
T	22.495563400	114.228594200	245.3			
T	22.495554400	114.228186100	238.5			
T	22.495507000	114.228066400	239.4			
T	22.495462200	114.227791100	240.7			
T	22.495476200	114.227639600	240.7			
T	22.495581200	114.227475100	239.1			
T	22.495618900	114.227405700	239.8			
