type	latitude	longitude	altitude (m)	eos	name	desc
T	22.221428300	113.916707400	18.2			
T	22.221372600	113.916881500	15.8			
T	22.221351800	113.917039900	14.4			
T	22.221347600	113.917287700	12.7			
T	22.221376700	113.917512300	12.7			
T	22.221443700	113.917809600	12.1			
T	22.221480600	113.917805200	12.5			
T	22.221553700	113.917796300	13.2			
T	22.221671700	113.917780400	14.0			
T	22.221710500	113.917709700	14.8			
T	22.221691900	113.917577000	15.6			
T	22.221762900	113.917476800	17.1			
T	22.221615100	113.917294100	18.0			
T	22.221581400	113.917225600	18.1			
T	22.221646000	113.917150500	20.3			
T	22.221650900	113.917076700	21.2			
T	22.221700600	113.917035200	22.5			
T	22.221668800	113.916916200	23.4			
T	22.221720400	113.916855500	25.1			
T	22.221842300	113.916829600	27.4			
T	22.221886800	113.916799100	28.7			
T	22.221925300	113.916779000	29.7			
T	22.222032700	113.916730600	32.1			
T	22.222267600	113.916572200	35.1			
T	22.222291500	113.916513500	34.6			
T	22.222396000	113.916452600	35.1			
T	22.222529900	113.916367300	36.0			
T	22.222549800	113.916324400	35.9			
T	22.222600300	113.916302100	36.3			
T	22.222659000	113.916272100	36.9			
T	22.222719700	113.916215500	38.0			
T	22.222743400	113.916144700	39.0			
T	22.222824100	113.916052100	40.2			
T	22.222889900	113.916007900	40.7			
T	22.222973100	113.915922000	41.7			
T	22.223048800	113.915883200	42.7			
T	22.223145700	113.915793300	42.2			
T	22.223186600	113.915746400	41.5			
T	22.223231700	113.915652700	40.5			
T	22.223338100	113.915613600	41.4			
T	22.223432700	113.915601900	42.0			
T	22.223530500	113.915495600	42.6			
T	22.223617500	113.915442400	43.2			
T	22.223710500	113.915446000	43.6			
T	22.223767700	113.915403000	43.9			
T	22.223838500	113.915416300	44.2			
T	22.223898000	113.915340000	45.5			
T	22.223914100	113.915264900	46.8			
T	22.223943900	113.915212600	48.9			
T	22.223995800	113.915170700	51.5			
T	22.224328800	113.914826400	69.8			
T	22.224416900	113.914748600	72.9			
T	22.224529900	113.914618500	71.5			
T	22.224647900	113.914511200	70.5			
T	22.224727400	113.914491700	70.5			
T	22.224931700	113.914516000	68.7			
T	22.225048900	113.914461600	68.5			
T	22.225176500	113.914441700	67.7			
T	22.225401800	113.914549300	71.0			
T	22.225518000	113.914692200	76.5			
T	22.225653500	113.914759900	80.1			
T	22.225801500	113.914772500	83.1			
T	22.225853900	113.914804800	84.7			
T	22.225859400	113.914919000	86.6			
T	22.225945200	113.914978800	89.9			
T	22.226132000	113.914935800	94.7			
T	22.226203200	113.914973000	98.1			
T	22.226252700	113.915144000	99.6			
T	22.226644600	113.916041900	103.8			
T	22.226739800	113.916170600	100.8			
T	22.226992800	113.916353200	104.6			
T	22.227267100	113.916509300	111.6			
T	22.227375600	113.916562800	111.5			
T	22.227442400	113.916649900	110.1			
T	22.227469900	113.916825500	109.2			
T	22.227275000	113.917151500	104.4			
T	22.227202900	113.917304800	101.2			
T	22.227227800	113.917397400	102.2			
T	22.227305100	113.917489900	104.1			
T	22.227598100	113.917609700	106.5			
T	22.227718600	113.917699800	105.2			
T	22.227812800	113.917814600	104.9			
T	22.227860500	113.917884100	105.9			
T	22.227881900	113.917969500	106.0			
T	22.227887300	113.918121800	105.2			
T	22.227867800	113.918229800	104.1			
T	22.227816100	113.918305700	102.2			
T	22.227574500	113.918457100	98.3			
T	22.227515200	113.918592000	97.3			
T	22.227482200	113.918726900	98.3			
T	22.227451900	113.919073200	102.7			
T	22.227440500	113.919301200	103.3			
T	22.227359600	113.919895000	100.1			
T	22.227350100	113.920017100	99.0			
T	22.227398200	113.920121900	98.1			
T	22.227453900	113.920202300	98.2			
T	22.227516200	113.920241200	99.6			
T	22.227594600	113.920289200	100.8			
T	22.227831100	113.920392100	106.2			
T	22.227914600	113.920486600	106.6			
T	22.228058300	113.920743600	107.7			
T	22.228093700	113.920865400	107.8			
T	22.228214100	113.921252500	106.3			
T	22.228234800	113.921387500	105.1			
T	22.228208700	113.921490500	105.2			
T	22.228192100	113.921558900	105.2			
T	22.228181500	113.921679400	106.0			
T	22.228190300	113.921839200	106.9			
T	22.228216000	113.922051800	108.0			
T	22.228245500	113.922402600	104.8			
T	22.228272000	113.922522000	103.5			
T	22.228353100	113.922629200	103.8			
T	22.228573900	113.922874800	99.4			
T	22.228689800	113.922992200	99.0			
T	22.228775300	113.923025200	100.5			
T	22.228917400	113.923056200	103.6			
T	22.228983100	113.923122200	103.6			
T	22.229263500	113.923653200	103.9			
T	22.229340600	113.923852800	107.2			
T	22.229331400	113.923941900	107.0			
T	22.229021000	113.924522900	99.2			
T	22.228984300	113.924632000	99.0			
T	22.229005500	113.924758400	100.7			
T	22.229221200	113.925057500	106.7			
T	22.229254500	113.925179100	104.4			
T	22.229295300	113.925546600	94.5			
T	22.229355300	113.925686400	94.2			
T	22.229421900	113.925740300	94.9			
T	22.229585000	113.925781700	96.1			
T	22.230168300	113.925793100	102.1			
T	22.230280100	113.925747800	103.5			
T	22.230377000	113.925694400	102.5			
T	22.230459100	113.925609000	103.0			
T	22.230596700	113.925398000	105.9			
T	22.230684700	113.925288900	106.9			
T	22.230769900	113.925276000	106.0			
T	22.230863200	113.925319800	104.6			
T	22.231097900	113.925586300	99.6			
T	22.231163100	113.925603600	99.9			
T	22.231259300	113.925586100	101.2			
T	22.231362400	113.925561700	102.6			
T	22.231426900	113.925582800	103.4			
T	22.231499900	113.925622000	104.1			
T	22.231572800	113.925696000	103.6			
T	22.231669100	113.925736700	103.8			
T	22.231749800	113.925729700	104.7			
T	22.231824200	113.925685300	106.7			
T	22.231890500	113.925649800	108.4			
T	22.231966800	113.925638300	109.4			
T	22.232103400	113.925699500	108.5			
T	22.232190400	113.925819700	106.8			
T	22.232232500	113.925866200	106.2			
T	22.232292000	113.925903300	106.3			
T	22.232410900	113.925942600	107.5			
T	22.232524700	113.925948900	109.4			
T	22.232615700	113.925931800	110.8			
T	22.232944300	113.925983500	113.4			
T	22.232987100	113.926035800	113.4			
T	22.233012500	113.926152400	111.7			
T	22.233060000	113.926365400	106.0			
T	22.233091600	113.926435400	106.3			
T	22.233148100	113.926497400	108.2			
T	22.233211800	113.926554300	110.4			
T	22.233305300	113.926587000	114.2			
T	22.233489800	113.926598800	115.1			
T	22.233588200	113.926619700	114.7			
T	22.233632300	113.926697500	113.8			
T	22.233644200	113.926772700	112.5			
T	22.233628700	113.927006400	108.2			
T	22.233625700	113.927240000	106.3			
T	22.233705900	113.927312600	107.5			
T	22.233811000	113.927381200	108.2			
T	22.234026200	113.927521000	106.6			
T	22.234083500	113.927605600	106.0			
T	22.234113400	113.927711600	104.6			
T	22.234124200	113.927861100	104.6			
T	22.234087400	113.928040400	105.8			
T	22.234008400	113.928213000	104.3			
T	22.233999600	113.928322100	104.2			
T	22.234019700	113.928417200	103.6			
T	22.234072000	113.928508300	103.4			
T	22.234228600	113.928610800	103.7			
T	22.234396500	113.928711300	103.4			
T	22.234564300	113.928791400	103.9			
T	22.234751000	113.928839000	104.5			
T	22.234914800	113.928957700	103.5			
T	22.235074800	113.929104800	105.5			
T	22.235091900	113.929223700	107.2			
T	22.235041400	113.929314100	108.3			
T	22.234954500	113.929389400	108.1			
T	22.234876000	113.929417400	106.7			
T	22.234327800	113.929604600	105.3			
T	22.234209000	113.929684500	107.1			
T	22.234105200	113.929829400	108.0			
T	22.234037600	113.929930700	108.4			
T	22.233904100	113.929967000	107.4			
T	22.233746300	113.930043600	106.4			
T	22.233672400	113.930213700	109.6			
T	22.233618600	113.930319000	112.1			
T	22.233512000	113.930400000	112.1			
T	22.233298800	113.930416300	108.2			
T	22.233249600	113.930434600	107.7			
T	22.233173400	113.930463000	107.1			
T	22.233074300	113.930562600	108.5			
T	22.232994400	113.930665000	110.3			
T	22.232903200	113.930747000	111.9			
T	22.232851900	113.930763000	112.1			
T	22.232395200	113.930505100	105.2			
T	22.232314900	113.930496300	105.8			
T	22.232225200	113.930524000	107.3			
T	22.232141400	113.930590700	107.9			
T	22.231976600	113.930816000	108.3			
T	22.231897100	113.930939200	107.1			
T	22.231841000	113.931030800	105.6			
T	22.231825900	113.931107400	105.2			
T	22.231822600	113.931173500	104.9			
T	22.231874000	113.931330100	106.3			
T	22.232004600	113.931697500	108.1			
T	22.232059900	113.931830500	106.9			
T	22.232210100	113.932224900	107.6			
T	22.232209400	113.932339900	109.2			
T	22.232135700	113.932458300	108.0			
T	22.232013100	113.932584900	106.0			
T	22.231939900	113.932730100	106.6			
T	22.231736500	113.933353400	107.0			
T	22.231811300	113.933773700	116.7			
T	22.231779300	113.933882300	115.5			
T	22.231685100	113.934002600	111.7			
T	22.231600400	113.934137200	108.0			
T	22.231510700	113.934414200	111.5			
T	22.231409500	113.934536500	110.0			
T	22.231338100	113.934666700	109.0			
T	22.231274300	113.934813200	106.6			
T	22.231216200	113.935001900	102.7			
T	22.231124700	113.935262400	102.4			
T	22.231106000	113.935347300	103.0			
T	22.231117300	113.935456600	105.5			
T	22.231166500	113.935570300	109.0			
T	22.231252500	113.935800400	103.5			
T	22.231479100	113.936271200	105.5			
T	22.231597200	113.936576800	108.1			
T	22.231599900	113.936694600	105.7			
T	22.231596900	113.936777400	103.9			
T	22.231609900	113.936837400	103.6			
T	22.231807100	113.937099300	107.2			
T	22.231904100	113.937193500	109.0			
T	22.232010900	113.937228500	110.1			
T	22.232128900	113.937255500	110.4			
T	22.232215900	113.937266500	111.0			
T	22.232271200	113.937298400	112.0			
T	22.232309200	113.937367900	112.5			
T	22.232304500	113.937454500	112.3			
T	22.232266300	113.937562600	111.5			
T	22.232226900	113.937727200	110.3			
T	22.232228500	113.937883500	108.3			
T	22.232295100	113.938026500	107.8			
T	22.232380400	113.938161400	107.3			
T	22.232461700	113.938228400	108.3			
T	22.232585200	113.938266000	111.2			
T	22.232633600	113.938322300	111.1			
T	22.232658800	113.938388900	111.6			
T	22.232644200	113.938493000	111.4			
T	22.232597700	113.938604600	110.7			
T	22.232515300	113.938758600	108.3			
T	22.232455300	113.938931400	104.8			
T	22.232342300	113.939097500	98.7			
T	22.232318300	113.939151000	97.3			
T	22.232313000	113.939244700	97.0			
T	22.232340300	113.939307400	98.0			
T	22.232368800	113.939347300	99.1			
T	22.232436700	113.939376100	101.5			
T	22.232538000	113.939398100	105.0			
T	22.232645000	113.939415200	108.3			
T	22.232723300	113.939516000	109.2			
T	22.232784300	113.939654100	108.4			
T	22.232827200	113.939874700	107.6			
T	22.232856300	113.940115400	106.1			
T	22.232991800	113.940522400	105.9			
T	22.233043000	113.940882500	105.0			
T	22.233073200	113.940961700	104.3			
T	22.233134500	113.941015500	103.9			
T	22.233213800	113.941036300	104.2			
T	22.233268200	113.941037100	104.6			
T	22.233420600	113.940985400	106.6			
T	22.233494400	113.940962900	107.6			
T	22.233548300	113.940978000	107.8			
T	22.233782400	113.941281500	106.7			
T	22.234010200	113.941575700	107.4			
T	22.234056900	113.941668600	107.5			
T	22.234073800	113.941799000	107.5			
T	22.234089700	113.941907700	107.6			
T	22.234084500	113.941986900	107.2			
T	22.234051900	113.942099800	106.0			
T	22.233921300	113.942579300	101.6			
T	22.233942800	113.942671700	101.7			
T	22.233984100	113.942738600	101.9			
T	22.234034400	113.942779000	102.0			
T	22.234108300	113.942826000	102.1			
T	22.234169200	113.942877100	102.0			
T	22.234211600	113.942939100	101.9			
T	22.234234500	113.943010400	101.5			
T	22.234269900	113.943323100	98.0			
T	22.234310200	113.943387100	98.0			
T	22.234361900	113.943433700	98.7			
T	22.234433400	113.943449500	100.3			
T	22.234637900	113.943427000	104.1			
T	22.234705900	113.943456800	104.9			
T	22.234832800	113.943527300	104.7			
T	22.234892000	113.943531600	104.8			
T	22.234925700	113.943513900	105.4			
T	22.235193300	113.943364000	111.0			
T	22.235301900	113.943355000	111.7			
T	22.235401200	113.943367800	111.9			
T	22.235505600	113.943377900	112.3			
T	22.235671800	113.943327500	114.4			
T	22.235753900	113.943335700	115.1			
T	22.235839800	113.943415900	114.6			
T	22.235887700	113.943582800	112.0			
T	22.235956300	113.943817500	104.7			
T	22.236034300	113.943861300	102.2			
T	22.236184000	113.943833000	103.4			
T	22.236337800	113.943805200	106.0			
T	22.236885100	113.943746600	112.8			
T	22.236956300	113.943760300	113.3			
T	22.237011300	113.943806500	112.6			
T	22.237039300	113.943914400	110.6			
T	22.237069500	113.944096200	110.3			
T	22.237127100	113.944205900	110.7			
T	22.237188100	113.944251300	111.3			
T	22.237255600	113.944277200	112.0			
T	22.237374300	113.944247700	113.9			
T	22.237654300	113.944089500	118.1			
T	22.237751400	113.944099500	119.4			
T	22.237830500	113.944171400	121.0			
T	22.237910700	113.944295600	119.6			
T	22.237993400	113.944634300	113.9			
T	22.238055200	113.944736200	113.7			
T	22.238463200	113.945153000	115.1			
T	22.238604300	113.945384500	112.9			
T	22.238641100	113.945444300	112.7			
T	22.238679400	113.945520000	112.1			
T	22.238784100	113.945694700	110.6			
T	22.238835400	113.945799100	109.0			
T	22.238852900	113.945856100	108.8			
T	22.238878500	113.945939400	110.3			
T	22.238887900	113.945970100	111.0			
T	22.238887000	113.946132000	113.0			
T	22.238863000	113.946334000	112.6			
T	22.238891000	113.946491000	111.9			
T	22.239025300	113.946796100	111.6			
T	22.239064000	113.946884000	111.0			
T	22.239130000	113.946985000	110.6			
T	22.239381000	113.947190000	114.9			
T	22.239473000	113.947289000	116.7			
T	22.239495000	113.947360000	117.1			
T	22.239495000	113.947563000	116.1			
T	22.239456000	113.947728000	113.0			
T	22.239181000	113.948237000	105.2			
T	22.239161000	113.948338000	106.8			
T	22.239254000	113.948759000	114.1			
T	22.239179000	113.949396000	114.3			
T	22.239144000	113.949523000	115.7			
T	22.239044000	113.949631000	115.7			
T	22.238633000	113.949958000	112.9			
T	22.238593000	113.950021000	112.9			
T	22.238509000	113.950223000	116.3			
T	22.238435000	113.950342000	117.2			
T	22.238218000	113.950546000	113.4			
T	22.238159000	113.950638000	111.2			
T	22.238151000	113.950730000	111.1			
T	22.238216000	113.950939000	114.9			
T	22.238473000	113.951523000	118.4			
T	22.238491000	113.951616000	117.7			
T	22.238454000	113.951928000	114.8			
T	22.238354000	113.952325000	112.8			
T	22.238357000	113.952476000	113.1			
T	22.238396000	113.952625000	113.6			
T	22.238440000	113.952730000	114.5			
T	22.238612000	113.953025000	116.7			
T	22.238711000	113.953249000	118.0			
T	22.238794000	113.953362000	120.3			
T	22.238832000	113.953467000	120.0			
T	22.238862000	113.953676000	117.3			
T	22.238998000	113.954010000	117.9			
T	22.239021000	113.954149000	117.4			
T	22.239025000	113.954420000	111.4			
T	22.239046000	113.954492000	111.2			
T	22.239303000	113.954865000	124.3			
T	22.239330000	113.954933000	125.8			
T	22.239330000	113.955006000	125.6			
T	22.239303000	113.955077000	123.7			
T	22.239199000	113.955237000	117.7			
T	22.239142000	113.955375000	113.3			
T	22.239146000	113.955499000	112.9			
T	22.239220000	113.955755000	113.1			
T	22.239271000	113.955876000	111.6			
T	22.239315000	113.955919000	111.1			
T	22.239379000	113.955945000	111.5			
T	22.239775000	113.955985000	118.3			
T	22.239924000	113.956080000	118.7			
T	22.239960600	113.956128400	118.1			
T	22.239936000	113.956242000	115.4			
T	22.239762000	113.956601000	111.5			
T	22.239712000	113.956742000	109.2			
T	22.239712000	113.956816000	107.9			
T	22.239801000	113.957183000	107.0			
T	22.239874000	113.957314800	107.4			
T	22.239945400	113.957395200	108.2			
T	22.240026000	113.957476000	109.4			
T	22.240444000	113.957763000	117.8			
T	22.240493000	113.957817000	118.6			
T	22.240510000	113.957867000	118.7			
T	22.240498000	113.957936000	117.8			
T	22.240459000	113.957998000	116.3			
T	22.240250000	113.958211000	113.4			
T	22.240157000	113.958339000	114.2			
T	22.240144000	113.958421000	115.8			
T	22.240154000	113.958476000	117.0			
T	22.240245000	113.958685000	120.1			
T	22.240254000	113.958807000	119.3			
T	22.240198000	113.959118000	116.9			
T	22.239999000	113.959472000	115.0			
T	22.239998000	113.959574000	114.9			
T	22.240025000	113.959644000	115.7			
T	22.240118000	113.959759000	117.6			
T	22.240412000	113.959962000	117.9			
T	22.240709000	113.960142000	116.4			
T	22.241051000	113.960286000	116.2			
T	22.241127000	113.960335000	116.4			
T	22.241171000	113.960403000	117.1			
T	22.241213000	113.960581000	117.5			
T	22.241242000	113.960649000	116.1			
T	22.241305000	113.960713000	114.7			
T	22.241687000	113.960861000	114.0			
T	22.241917000	113.960990000	117.4			
T	22.242272000	113.961152000	120.5			
T	22.242336000	113.961187000	122.5			
T	22.242395000	113.961242000	124.4			
T	22.242455000	113.961358000	126.4			
T	22.242514000	113.961530000	125.9			
T	22.242525000	113.961661000	123.7			
T	22.242467000	113.961903000	119.0			
T	22.242466000	113.961980000	118.1			
T	22.242488000	113.962051000	118.0			
T	22.242533000	113.962108000	118.6			
T	22.242854000	113.962335000	122.1			
T	22.242930000	113.962415000	122.0			
T	22.243211000	113.962817000	122.0			
T	22.243251000	113.962883000	122.2			
T	22.243281000	113.962970000	121.6			
T	22.243273000	113.963062000	120.5			
T	22.243146000	113.963454000	117.9			
T	22.243144000	113.963539000	116.8			
T	22.243169000	113.963620000	116.2			
T	22.243350000	113.963908000	117.6			
T	22.243397000	113.964043000	120.3			
T	22.243403000	113.964195000	122.5			
T	22.243366000	113.964383000	124.8			
T	22.243329000	113.964459000	125.1			
T	22.243235000	113.964544000	123.0			
T	22.243130000	113.964600000	119.8			
T	22.243054000	113.964666000	117.5			
T	22.243011000	113.964768000	117.2			
T	22.243001000	113.964988000	120.8			
T	22.242910000	113.965359000	119.0			
T	22.242910000	113.965444000	118.7			
T	22.242931000	113.965517000	119.1			
T	22.243072000	113.965752000	122.5			
T	22.243163000	113.965971000	120.1			
T	22.243219000	113.966046000	119.2			
T	22.243318000	113.966106000	119.0			
T	22.243413000	113.966117000	119.2			
T	22.243614000	113.966093000	120.5			
T	22.243978000	113.966157000	122.9			
T	22.244066000	113.966221000	122.6			
T	22.244148000	113.966333000	121.7			
T	22.244245000	113.966611000	116.2			
T	22.244299000	113.966675000	116.7			
T	22.244437300	113.966777000	121.5			
T	22.244411200	113.966876900	119.7			
T	22.244448200	113.966991400	120.8			
T	22.244354400	113.967105300	120.1			
T	22.244195100	113.967195000	118.0			
T	22.244219800	113.967421800	120.6			
T	22.244320400	113.967547300	122.6			
T	22.244513500	113.967586300	128.0			
T	22.244614900	113.967910200	131.7			
T	22.244564700	113.968117800	129.9			
T	22.244488000	113.968269500	129.5			
T	22.244443000	113.968372400	128.8			
T	22.244505100	113.968512800	131.0			
T	22.244654000	113.968617400	136.8			
T	22.244831000	113.968745800	140.5			
T	22.244854600	113.968917200	137.0			
T	22.244817000	113.969102400	133.8			
T	22.244771200	113.969178600	131.0			
T	22.244783600	113.969604700	137.9			
T	22.244721400	113.969688000	137.2			
T	22.244617200	113.969720800	134.9			
T	22.244566100	113.969712700	133.3			
T	22.244399300	113.969686100	127.3			
T	22.244239800	113.969661300	119.8			
T	22.243897300	113.969968900	103.5			
T	22.244137200	113.970282600	101.7			
T	22.244265300	113.970394500	103.0			
T	22.244318000	113.970744800	93.6			
T	22.244508100	113.970831800	98.1			
T	22.244545400	113.970892600	98.6			
T	22.244569900	113.970958500	98.6			
T	22.244590700	113.971058200	97.8			
T	22.244595200	113.971169600	95.6			
T	22.244621500	113.971294800	92.7			
T	22.244623600	113.971376000	90.5			
T	22.244613200	113.971463500	87.1			
T	22.244596900	113.971510200	85.0			
T	22.244554100	113.971528900	83.2			
T	22.244494100	113.971570600	80.3			
T	22.244433700	113.971616800	77.3			
T	22.244375900	113.971644900	74.9			
T	22.244371000	113.971685200	73.8			
T	22.244380900	113.971758900	72.7			
T	22.244357400	113.971812900	71.2			
T	22.244403900	113.971987600	68.6			
T	22.244450400	113.972074100	67.1			
T	22.244479000	113.972148800	66.1			
T	22.244485100	113.972199200	64.9			
T	22.244444800	113.972364400	60.5			
T	22.244456600	113.972397300	60.7			
T	22.244481900	113.972418200	61.6			
T	22.244510000	113.972431500	62.7			
T	22.244532300	113.972457000	63.4			
T	22.244545400	113.972547500	63.3			
T	22.244564000	113.972602500	64.1			
T	22.244573300	113.972657500	64.5			
T	22.244577000	113.972709100	64.7			
T	22.244573000	113.972769400	64.5			
T	22.244555200	113.972870400	62.3			
T	22.244525500	113.973005600	59.1			
T	22.244500700	113.973096000	56.9			
T	22.244486400	113.973142300	55.7			
T	22.244460300	113.973174600	54.0			
T	22.244413800	113.973256900	51.2			
T	22.244386500	113.973261000	50.3			
T	22.244338100	113.973316600	48.2			
T	22.244270000	113.973320600	46.1			
T	22.244216400	113.973330700	44.5			
T	22.244187300	113.973345500	43.6			
T	22.244126400	113.973417900	42.6			
T	22.244048000	113.973456200	41.2			
T	22.243971300	113.973499700	39.4			
T	22.243906700	113.973506400	37.9			
T	22.243867000	113.973502400	37.3			
T	22.243826600	113.973513000	36.7			
T	22.243792500	113.973452700	37.0			
T	22.243735200	113.973425500	36.6			
T	22.243481000	113.973412000	32.5			
T	22.243429800	113.973412900	31.4			
T	22.243408300	113.973546600	29.9			
T	22.243373000	113.973633100	28.7			
T	22.243308400	113.973716300	27.6			
T	22.243240100	113.973786000	26.7			
T	22.243160100	113.973853100	25.5			
T	22.243094900	113.973927500	24.4			
T	22.243042800	113.974016000	23.4			
T	22.243026000	113.974062300	23.0			
T	22.243015600	113.974110500	22.7			
T	22.243008600	113.974181600	22.1			
T	22.243010700	113.974251300	20.9			
T	22.243022300	113.974303700	20.3			
T	22.243040900	113.974352800	20.0			
T	22.243068800	113.974415000	19.7			
T	22.243101800	113.974474800	19.4			
T	22.243161900	113.974577900	18.6			
T	22.243186100	113.974628200	18.2			
T	22.243210500	113.974688400	17.6			
T	22.243231600	113.974758400	16.4			
T	22.243259400	113.974863600	14.2			
T	22.243278000	113.974958800	12.0			
T	22.243286200	113.975039100	10.9			
T	22.243292900	113.975141900	10.7			
T	22.243288300	113.975866400	7.8			
T	22.243277400	113.976271700	6.9			
T	22.243289500	113.976673700	6.0			
T	22.243196600	113.976669300	6.0			
T	22.243161500	113.976667600	6.0			
T	22.243033200	113.976658000	6.0			
T	22.242850900	113.976635800	5.4			
T	22.242627700	113.976635800	4.5			
T	22.242457100	113.976701000	4.1			
T	22.242253900	113.976759200	4.3			
T	22.242169900	113.976803700	4.4			
T	22.242135400	113.976821600	4.4			
T	22.242012500	113.976896700	4.2			
T	22.241936200	113.976942500	4.0			
T	22.241916200	113.976954500	4.0			
T	22.241742200	113.977059900	4.3			
T	22.241590500	113.977422500	5.0			
T	22.241436900	113.977892400	4.4			
T	22.241275400	113.978457400	2.1			
T	22.241468700	113.978670800	0.3			
T	22.241520300	113.978686300	-0.1			
T	22.241684600	113.978735500	-1.1			
T	22.241751200	113.978789700	-1.6			
T	22.241791500	113.978844800	-1.9			
T	22.241832200	113.978948300	-2.1			
T	22.241871000	113.979079400	-2.0			
T	22.241925500	113.979164300	-1.9			
T	22.242090700	113.979254400	-1.5			
T	22.242158400	113.979322200	-1.2			
T	22.242200500	113.979406600	-1.1			
T	22.242220500	113.979516700	-0.7			
T	22.242209900	113.979606400	-0.4			
T	22.242186500	113.979698600	0.0			
T	22.242186300	113.979769800	0.3			
T	22.242186200	113.979949400	0.7			
T	22.242176300	113.979971900	0.8			
T	22.242040400	113.980165600	0.9			
T	22.241748000	113.980576000	2.1			
T	22.241693600	113.980609100	1.9			
T	22.241644000	113.980625000	1.8			
T	22.241507000	113.980596000	1.8			
T	22.241292800	113.980507000	1.8			
T	22.241057900	113.980385600	0.4			
T	22.240823400	113.980288000	-1.9			
T	22.240656000	113.980216000	-1.7			
T	22.240625300	113.980201200	-1.6			
T	22.240588600	113.980207600	-1.4			
T	22.240505900	113.980256000	-0.5			
T	22.240194000	113.980502000	1.2			
T	22.240038600	113.980617700	2.6			
T	22.239864400	113.980727600	4.3			
T	22.239680300	113.980813100	5.0			
T	22.239372900	113.980885800	3.3			
T	22.239256100	113.980949800	2.2			
T	22.239192800	113.981007900	1.0			
T	22.239134700	113.981072900	-0.3			
T	22.239085400	113.981135900	-1.1			
T	22.239035200	113.981208400	-1.3			
T	22.238994800	113.981276100	-1.7			
T	22.238968000	113.981344000	-2.2			
T	22.238929000	113.981442000	-2.0			
T	22.238865000	113.981699000	1.4			
T	22.238840900	113.981860800	4.1			
T	22.238845300	113.981989400	5.4			
T	22.238881000	113.982096000	5.1			
T	22.238971000	113.982321600	6.5			
T	22.239001300	113.982445500	8.1			
T	22.239025700	113.982633500	13.1			
T	22.239009900	113.982684800	14.6			
T	22.238951400	113.982741200	16.1			
T	22.238782000	113.982827000	17.0			
T	22.238697100	113.982892800	17.4			
T	22.238649000	113.982954400	17.9			
T	22.238536300	113.983083400	19.9			
T	22.238453300	113.983106800	21.0			
T	22.238414500	113.983096600	21.2			
T	22.238376300	113.983071800	21.0			
T	22.238320100	113.982997400	20.2			
T	22.238247500	113.982874700	19.4			
T	22.238041000	113.982615000	17.1			
T	22.237948400	113.982505900	15.3			
T	22.237850300	113.982427400	14.4			
T	22.237778900	113.982366400	13.6			
T	22.237659000	113.982251000	12.1			
T	22.237584800	113.982130000	10.2			
T	22.237524000	113.982092000	10.0			
T	22.237458000	113.982065000	10.2			
T	22.237147000	113.981977000	10.9			
T	22.237098100	113.981961100	10.4			
T	22.237038400	113.981919800	9.6			
T	22.237023500	113.981847400	8.6			
T	22.237004900	113.981778300	7.6			
T	22.236978100	113.981735000	7.0			
T	22.236922700	113.981672600	6.1			
T	22.236849500	113.981665300	6.0			
T	22.236780000	113.981700000	6.1			
T	22.236455000	113.981889000	4.9			
T	22.236399000	113.981935000	4.2			
T	22.236365000	113.981987000	4.0			
T	22.236346000	113.982088000	3.6			
T	22.236355000	113.982204000	3.0			
T	22.236375500	113.982338900	2.9			
T	22.236410300	113.982489100	3.7			
T	22.236482700	113.982701700	9.2			
T	22.236572900	113.982794900	12.6			
T	22.236637400	113.982882000	13.6			
T	22.236667300	113.982953100	13.8			
T	22.236683400	113.983039000	13.6			
T	22.236715100	113.983120100	14.2			
T	22.236756500	113.983183800	15.1			
T	22.236806900	113.983235400	16.4			
T	22.236863400	113.983271000	17.9			
T	22.236971000	113.983354300	20.7			
T	22.237031000	113.983427900	22.0			
T	22.237070700	113.983559300	22.1			
T	22.237132800	113.983656500	23.1			
T	22.237209000	113.983752700	24.2			
T	22.237243900	113.983811400	24.8			
T	22.237264900	113.983873000	25.2			
T	22.237265600	113.984064200	24.6			
T	22.237269300	113.984160100	24.5			
T	22.237285000	113.984245000	24.3			
T	22.237344000	113.984423000	24.3			
T	22.237373000	113.984494100	26.1			
T	22.237411600	113.984548200	28.4			
T	22.237512600	113.984632200	32.3			
T	22.237644000	113.984767000	35.8			
T	22.237699400	113.984836000	36.5			
T	22.237751600	113.984964800	37.4			
T	22.237772100	113.985058700	37.4			
T	22.237794300	113.985134300	37.5			
T	22.237844700	113.985210200	38.5			
T	22.237914700	113.985278100	40.4			
T	22.237969600	113.985309800	42.2			
T	22.238040200	113.985454300	44.5			
T	22.238070000	113.985560200	45.7			
T	22.238091300	113.985682700	45.3			
T	22.238113500	113.985781500	45.0			
T	22.238123600	113.985872700	44.3			
T	22.238139600	113.985987400	43.8			
T	22.238183100	113.986095700	43.5			
T	22.238233900	113.986165400	43.3			
T	22.238309600	113.986234800	43.1			
T	22.238403900	113.986283100	43.7			
T	22.238518900	113.986403100	43.2			
T	22.238606300	113.986497700	43.4			
T	22.238686000	113.986617000	43.8			
T	22.238808000	113.986865000	44.2			
T	22.238940000	113.987199000	46.7			
T	22.238940000	113.987348000	45.7			
T	22.238894000	113.987505000	43.2			
T	22.239106000	113.987512200	49.2			
T	22.239125400	113.987656400	48.9			
T	22.239218900	113.987718400	51.9			
